3215;4734 Sayılı Kamu İhale Kanunu ve Tedbirler Doğrultusunda Doğrudan Temin Rehberi;Muhsin ALTUN;Esen Ofset;Oca.04
3216;Kamu İhale ve Kamu Mali Yönetim Mevzuatı;;Kameder;Ankara-2010
3217;Açıklamalı Kamu İhale Kanunu ve İlgili Mevzuat;Dinçer GÖNEN, Hikmet IŞIK;;Ankara-2003
3218;Kamu İhale Kanunu ve İlgili Mevzuat;Muhittin ABACIOĞLU;Seçkin Yayıncılık;Ankara-2003
3219;Soru ve Cevaplarla İhale Kanunu;Atilla İnan, İA.Kadir İlbaş, Vural Şahbenderoğlu;;
3220;Yemek Hizmet Alım İhalelerinde Yaşanan Sorunlar ve Çözüm Önerileri;;İstanbul Ticaret Odası;İstanbul-2006
3221;5018 Sayılı Kanunun 4734 Sayılı Kanunu İlgilendiren Hükümlerinin Değerlendirilmesi;Harun KOÇTEPE - Ferhat GÜNDÜZ;Denetim Yayıncılık;Ankara-2007
3222;Belirli Süreli İş Sözleşmesi Yapma Serbestisi ve Sınırları;Hasan GENİŞ;Adalet Yayınevi;Ankara-2013
3223;Kamu İhaleleri ve Rekabet Sempozyumu;;Rekabet Kurumu;Ankara-2002
3224;Mal Alım İhale Kanunu;Kamu İhale Kurumu;Kamu İhale Kurumu;Kas.09
3225;Belirli Süreli Hizmet Sözleşmesi;Gülsevil ALPAGUT;TÜHİS;Ankara-1998
3226;Çıraklık Sözleşmesi;M. Fatih UŞAN;Mimoza Yayınları;Konya-1994
3227;Dünyada ve Türkiye'de Sınai ve Ticari Mülkiyet Hakları;;YASED;İstanbul-1992
3228;Hizmet Akdi;Senai OLGAÇ;İsmail Akgün Matbaası;İstanbul-1966
3229;İş Kanunları ve Türk Borçlar Kanuna Göre Sözleşme Türleri;;Ç.S.G.B. İş Teftiş Kurulu Bşk.;Ankara - 2012
3230;Sorular - Yanıtlar Hizmet Akdi (Yapılması ve Sona Ermesi);Sabahattin ŞEN;Türkiye Likat-İş Sen.;Ankara-1992
3231;Bir Zarara Birlikte Neden Olan Birden Çok Kişinin Sorumluluğu;Metin GÜRKANLAR;Gazi Üniversitesi;Ankara-1982
3232;Türk Hukukunda ve Avrupa İnsan Hakları Sözleşmesinde Mülkiyet Hakkı;Suat ŞİMŞEK;Maliye Bakanlığı;Ankara-2011
3233;Türkiye'de Gecekondunun 50. Yılı;;Fridrich Ebert Vakfı;İstanbul-1996
3234;Emerging Issues In Turkısh Intellectual Property Law;;İstanbul Ticaret Odası;İstanbul-2008
3235;İçtihatlı ve Gerekçeli Fikir ve Sanat Eserleri Kanunu Şerhi - 2 Cilt;Av. Engin ERDİL;Vedat Kitapcılık;İstanbul - 2009
3236;İhtira Beratından Patente, Alameti Farikadan Markaya Türk Sınai Mülkiyet Hakları Tarihi;Prof. Dr. Ahmet KALA;Türk Patent Enstitüsü;Ankara - 2008
3237;İnternette Fikir ve Sanat Eserleri Üzerindeki Hakların Korunması;Tarık Mete ÇANGA;DPT Yayın No:2753;Ankara-2007
3238;İnternette Fikri Hakların Korunması;Veysel Başpınar, Doğan Kocabey;Yetkin Yayınları;Ankara - 2007
3239;Sınai Mülkiyet Hakları ve Ekonomik Değerleri;;İstanbul Ticaret Odası;İstanbul-2006
3240;Serbest Muhasebeci Mali Müşavirlik ve Yeminli Mali Müşavirlik Mevzuatı;Uğur BÜYÜKBALKAN;TÜRMOB Yayınları;Ankara-1998
3241;Türk Fikir ve Sanat Hukuku (Mevzuat Eklidir) - 3. Bası;Prof.Dr. Şafak N. EREL;Yetkin Yayınları;Ankara - 2009
3242;Yayıncıların Fikir ve Sanat Eserleri Kanunu İle İlgili Sorunları ve Çözüm Önerileri;;İstanbul Ticaret Odası;İstanbul-2006
3243;İşyerleri İçin Müzik Eserlerinde Telif Hakkı Uygulamaları;;İstanbul Ticaret Odası;İstanbul-2005
3244;Miras Sözleşmeleri;Mustafa DURAL;;İstanbul-1980
3245;Türk Dernekler Hukuku;Suat BALLAR;Beta Basım A.Ş.;İstanbul-1991
3246;İş Mevzuatı Açısından İşverenin El Kitabı;Öcal Kemal EVREN;Seçkin Yayıncılık;Ankara-2012
3247;Türk İş Hukukunda Asıl İşveren - Alt İşveren İlişkileri;Talat CANPOLAT;Kazancı Kitap Tic. A.Ş.;İstanbul-1992
3248;İşveren Muamelatı ile ilgili Talimat ve İzahname;;İşçi Sigortaları Kurumu;Ankara-1961
3249;Sosyal Güvenlik Mevzuatında İşveren Uygulamaları ve E-Bildirge;Eyüp Sabri DEMİRCİ;Yaklaşım Yayıncılık;Ankara-2010
3250;Şirketler Hukuku Alanında Türkiye İçin Öngörülebilecek Müzakere Poz. Değerl…;Şule Özge UZUNÇAKMAK;Avrupa Birliği Genel Sekreterliği;Ankara-2004
3251;Türk Hukukunda İşveren, İşveren Vekili ve Alt İşveren Kavramları;Murteza AYDEMİR;MESS;İstanbul-1993
3252;Türk İş ve Sosyal Güvenlik Hukukunda İşveren;E. Murat ENGİN;BASİSEN;İstanbul-1993
3253;Mevzuatın Küçük İşletmelere Maliyeti;Prof.Dr. Tamer MÜFTÜOĞLU;TES-AR;Ankara-1992
3254;İşverenin Değişmesi - İşyerinin Devri ve Hizmet Akitlerine Etkisi;Ali GÜZEL  ;Kazancı Kitap Tic. A.Ş.;İstanbul-1987
3255;Sosyal Güvenlik Uygulamalarında Düzenlenecek Belgeler;Mahmut ÇOLAK - Erüment ÖZTÜRK;Yaklaşım Yayıncılık;Ankara-2010
3256;"1163 Sayılı Kooperatifler Kanunu - 4572 Sayılı Tarım Satış Kooperatif ve Birlikleri 
Hakkında Kanun";;Gümrük ve Ticaret Bakanlığı;Ankara - 2013
3257;Aile Şirketlerini Büyüten Yeni Nesiller - Oğlum Sağolsun;Sadi ÖZDEMİR;İstanbul Ticaret Odası;İstanbul-2011
3258;Aile Kültürünün Aile İşletmesi Kültürü Üzerindeki Etkisi;Prof. Canan ÇETİN vd.;İstanbul Ticaret Odası;İstanbul-2010
3259;Ortaklıklar ve Kooperatif Hukuku;Poroy/Tekinalp/Çamoğlu;Vedat Kitapcılık;Ankara-2010
3260;6102 Sayılı Yeni Türk Ticaret Kanunu - Yenilikler ve Değişiklikler;Mustafa ÜNAL;Karabük Ticaret ve Sanayi Odası;Karabük-2013
3261;Yeni Türk Ticaret Kanunu ve AB Mevzuatı Çerçevesinde Ticaret Sicili;Necla Akdağ GÜNEY;İstanbul Ticaret Odası;İstanbul-2011
3262;Türkiye ve Avrupa Birliğinde Sermaye Şirketleri Reformu;;İstanbul Ticaret Odası;İstanbul-2007
3263;Türk Ticaret Kanunu Tasarısı İle Yürürlük ve Uygulama Kanunu Tasarısı Taslağı;Prof.Dr. Erdoğan MOROĞLU;Barolar Birliği;Ankara-2006
3264;6102 Sayılı Türk Ticaret Kanunu;;İstanbul Ticaret Odası;İstanbul-2012
3265;140 Soruda Yeni Türk Ticaret Kanunu;;Gümrük ve Ticaret Bakanlığı;
3266;Türk Ticaret Kanunu;;Gümrük ve Ticaret Bakanlığı;
3267;Yeni Türk Ticaret Kanunu ve Şirketim;;TOBB;Ankara-2011
3268;Türk Borçlar Kanunu;;Adalet Bakanlığı;Ankara-2012
3269;Borçlunun Sorumlu Olmadığı Sonraki İmkansızlık;Mustafa DURAL;İstanbul Üniversitesi;İstanbul-1976
3270;İcra ve İflas Kanunu; ;Adalet Bakanlığı;Ankara-2012
3271;Borçlar Kanunundan Türk Borçlar Kanununa;;Adalet Bakanlığı;Ankara-2011
3272;Satış Noktasından Elektronik Fon Transfer Sistemi (EFTPOS) ve Hukuki Niteliği;Oruç Hami ŞENER;Türkiye Bankalar Birliği;İstanbul-2000
3273;Banka ve Sigorta Çalışanları İçin İş Mevzuatı;Prof. Savaş TAŞKENT - Birgül FEYZİOĞLU;BASİSEN;İstanbul-1998
3274;Gerekçeli 5411 Sayılı Bankacılık Kanunu  1. Cilt;;Türk Bankalar Birliği;Ankara-2006
3275;Gerekçeli 5411 Sayılı Bankacılık Kanunu  2. Cilt;;Türk Bankalar Birliği;Ankara-2006
3276;Yeni Binyılda Sigortacılık ve Mevzuat Paneli;;İzmir Ticaret Odası;2000
3277;Sigorta Hukuku;W.Koenig - Çevir. Ekrem EDGÜ;;Ankara-1954
3278;Sigorta Hukuku;Ali BOZER;;Ankara-1965
3279;Sigortacılık Yasa Tasarısının Getirdikleri;;İstanbul Ticaret Odası;İstanbul-2007
3280;Hukuk Muhakemeleri Kanunu;;Adalet Bakanlığı;Ankara-2012
3281;Yargıtay Hukuk ve Ceza Daireleri İş Bölümü Rehberi;;Adalet Bakanlığı;Ankara-2013
3282;Adalet İstatistikleri  2000;;Adalet Bakanlığı;Ankara-2002
3283;Yargı Örgütü ve Tebligat Hukuku;Emel Hanağası, Muhammed Özekes;Anadolu Üniversitesi;Eskişehir - 2015
3284;Anayasa Mahkemesine Bireysel Başvuru Hakkı Sempozyumu;;Anadolu Üniversitesi;Eskişehir-2010
3285;Türkiyenin Yargı Bağımsızlığına İlişkin Sorunları;Halit Yılmaz;Türkiye Barolar Birliği;Ankara-2009
3286;Çağdaş Demokrasilerde Yargı ve Medya İlişkileri;Dr. Yalçın ŞAHİNKAYA;Adalet Akademisi Yayınları;Ankara-2010
3287;Hakimler ve Savcılar Yüksek Kurulunun Yeniden Yapılandırılması;;Adalet Bakanlığı;Ankara-2010
3288;İş Mahkemeleri Kanunu Şerhi;Mustafa ÇENBERCİ;Güzel İstanbul Matbaası;Ankara-1969
3289;İş Mahkemeleri KanunuTasarısı Taslağının Değerlendirilmesi ;İş Hukuku Ve Sosyal Güvenlik Hukuku Derneği ;TİSK-Dumat Ofset ;Ankara-2016
3290;Anayasa Mahkemesine Bireysel Başvuru Hakkı Sempozyumu;;Anadolu Üniversitesi;Eskişehir-2011
3291;İş Mahkemeleri Kanunu Tasarısı Taslağının Değerlendirilmesi;Ed. Kübra Doğan Yenisey;TİSK;İstanbul - 2016
3292;TBB-Geçmişten Günümüze Avukatlık Kanunları-Cilt I-460 Say. Muh. Kan, 3499 S.Av.Kan.;Türkiye Barolar Birliği-Haz. Avukat Musa TOPRAK;Şen Matbaa;Ankara-2014
3293;TBB-Geçmişten Günümüze Avukatlık Kanunları-Cilt II-1136 Sayılı Avukatlık Kanunu;Türkiye Barolar Birliği-Haz. Avukat Musa TOPRAK;Şen Matbaa;Ankara-2014
3294;TBB-Geçmişten Günümüze Avukatlık Kanunları-Cilt III-1136 Sayılı Avukatlık Kanunu;Türkiye Barolar Birliği-Haz. Avukat Musa TOPRAK;Şen Matbaa;Ankara-2014
3295;TBB-Geçmişten Günümüze Avukatlık Kanunları-Cilt IV-1136 Sayılı Avukatlık Kanunu;Türkiye Barolar Birliği-Haz. Avukat Musa TOPRAK;Şen Matbaa;Ankara-2014
3296;Hizmet Tespiti Davaları-Yargıtay, Danıştay, Anayasa Mah. Onanmış Mahalli Mah. Kararları ;İhsan ÇAKMAK ;Turhan Kitabevi;Eki.05
3297;İş Davaları - Açıklama, Dava Dilekçesi, İlgili Mevzuat, Yargı Kararları;Cevdet İlhan GÜNAY;Yetkin Yayınevi;Ankara-2012
3298;Sorularla Anayasa Mahkemesine Bireysel Başvuru;Dr. Hüseyin EKİNCİ, Dr. Musa SAĞLAM;Anayasa Mahkemesi Yayınları;Ankara-2014
3299;İş Hukuku Yargıtay İlke Kararları 2011-2012;Şahin ÇİL;Yetkin Yayın;Ankara-2012
3300;Bilirkişi Bilgilendirme;;İstanbul Ticaret Odası;İstanbul-2007
3301;Bilirkişilik Eğitimi Seminer Notları;;TMMOB Maden Mühendisleri Odası;Ankara - 2006
3302;Türk Vergi Yargısı'nda Bilirkişilik;Başar SOYDAN;İstanbul Ticaret Odası;İstanbul-2010
3303;TMMOB ve Bilirkişilik;;Türk Mühendis ve Mimar Odaları Birliği;Ankara-2005
3304;1987-1992 Yıllarına Ait Çalışma Hayatı ile İlgili Yargıtay Kararları;;Tez - Koop - İş Sendikası;Ankara-1993
3305;1989-1994 Yıllarına Ait Çalışma Hayatı ile İlgili Yargıtay Kararları ve Hukuk Gen Kur. K…;;Tez - Koop - İş Sendikası;Ankara-1995
3306;Anayasa Mahkemesinin Ekonomik Haklara İlişkin Kararları;Prof.Dr. Devrim ULUCAN;;
3307;Bireysel Başvuru: Seçme Kararlar 2014;;Anayasa Mahkemesi Yayınları;Ankara - 2015
3308;Çalışma Hayatı ile İlgili Yargıtay Kararları 2000-2005;;Kamu-İş;Ankara-1996
3309;Emsal Sosyal Sigorta İçtihatları;Orhan BAŞARI - Muin KÜLEY;İsmail Akgün Matbaası;İstanbul-1953
3310;İş Hukukuna İlişkin Gerekçeli ve Emsal Yargıtay Kararları;;Lebib Yalkın Yayımları;İstanbul - 2015
3311;Sayıştay Kararları;;Sayıştay Başkanlığı;Ankara-2009
3312;Sayıştay Kararları;;Sayıştay Başkanlığı;Ankara-2007
3313;Sayıştay Kararları  (1930-1996);Necdet ATALAY - Mehmet GÜVEN;Sayıştay Başkanlığı;
3314;Tüm Yargıtay İçtihadı Birleştirme Kararları;Esat ŞENER;Seçkin Yayıncılık;Ankara-2000
3315;Türk İş Hukuku Yargıtay Emsal Kararları;A. Baki ORHANER;Öğretmen Matbaası;Ankara-1966
3316;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1976;;İstanbul Üniversitesi;İstanbul-1979
3317;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1977;;İstanbul Üniversitesi;İstanbul-1979
3318;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1979-1983;;BASİSEN;İstanbul-1985
3319;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1988;;MESS;İstanbul-1990
3320;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1992;;MESS;İstanbul-1994
3321;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1994;;MESS;İstanbul-1996
3322;Yargıtayın İş Hukuku Kararlarının Değerlendirilmesi 1996;;MESS;İstanbul-1998
3323;Yargıtayın İş Hukukuna İlişkin 1996 Yılı Emsal Kararları;Prof. Münir EKONOMİ;Kamu-İş;Ankara-1998
3324;Yargıtayın İş Hukukuna İlişkin 1997 Yılı Emsal Kararları;Prof. Münir EKONOMİ;Kamu-İş;Ankara-2000
3325;Yargıtayın İş Hukukuna İlişkin 1998 Yılı Emsal Kararları;Prof. Münir EKONOMİ;Kamu-İş;Ankara-2000
3326;Yargıtayın İş Hukukuna İlişkin 1999 Yılı Emsal Kararları;Prof. Münir EKONOMİ;Kamu-İş;Ankara-2002
3327;Yargıtayın İş Hukukuna İlişkin Kararlarının Değerlendirilmesi 2000;;Kamu-İş;Ankara-2002
3328;Yargıtayın İş Hukukuna İlişkin Kararlarının Değerlendirilmesi 2001;;Kamu-İş;Ankara-2003
3329;Yargıtayın İş Hukukuna İlişkin Kararlarının Değerlendirilmesi 2002;;Kamu-İş;Ankara-2004
3330;Yargıtayın İş Hukukuna İlişkin Kararlarının Değerlendirilmesi 2004;;Kamu-İş;Ankara-2006
3331;6352 Sayılı Hukuk Uyuşmazlıklarında Arabuluculuk Kanunu;ANKARA BAROSU;Afşaroğlu Matbaası;Ankara-2013
3332;Hukuk Uyuşmazlıklarında Arabuluculuk Kanunu - … Yönetmeliği …;;Adalet Bakanlığı;Ankara - 2014
3333;Türk İş Hukukunda Arabuluculuk Kurumu;Prof. A. Mehmet KOCAOĞLU;TÜHİS;Ankara-1999
3334;Tanzimattan Cumhuriyete Yasalarımız Dizini   1839-1923;Ahmet ZİYA;Danıştay Matbaası;Ankara-1990
3335;Hukuk *İdare *Ceza - Dava Dilekçe Örnekleri (Göz.Geç. 2. Baskı);Av. Nurten YETİK;Bilge Yayınevi;Ankara - 2010
3336;Mevzuat 77-79-80-81-83-84-85;;DPT;Ankara-2006
3337;Kanun Hükmünde Kararnameler   (1-150 );;Maliye ve Gümrük Bakanlığı;Ankara-1988
3338;Kanun Hükmünde Kararnameler   (151-313 );;Maliye ve Gümrük Bakanlığı;Ankara-1988
3339;Kanun Hükmünde Kararnameler   (315-429 );;Maliye ve Gümrük Bakanlığı;Ankara-1990
3340;(Teori ve Pratikte) İdari Yargıda Dava Açma ve Davaların Takip Usulü;Selami DEMİRKOL - Zuhal Bereket BAŞ;Beta Basım A.Ş.;İstanbul-2001
3341;Aksaray'ın Tek Şer'iyye Sicili-Aksaray Mahkemesi'ne Ait Tespit Edilebilmiş Tek Defter;Türkiye Barolar Birliği Haz. Orhan ÖZDİL et All. ;Şen Matbaa;Haz.14
3342;Konulara Göre İş Davaları;Turgut UYGUR, İrfan DÖNMEZ;;İstanbul-1978
3343;2001 Hedefleri Doğrul. 21. Yüzyıla Girerken Türkiye'de Kamu Yönetiminin Gelişt…..;;Başbakanlık;Ankara-1994
3344;Etkin Devlet  ;;Muğla Üniversitesi;Muğla-2003
3345;Etkin Devlet - Yeni Araçlar ve Değerlendirmeler;Bayram COŞKUN vd.;Muğla Üniversitesi;Muğla-2003
3346;Governance, Politics and The State;Jon PİERRE - B. Guy PETERS;Palgrave Macmillan;England-2000
3347;Kamu Politikalarında Dönüşüm  Kayfor 2012 Bildiriler Kitabı;Bekir PARLAK;TODAİE Yayın No:373;Ankara-2012
3348;Kamu Yönetimi   ;Yusuf TEKİN;Orion Kitabevi;Ankara-2012
3349;Kamu Yönetimi Araştırması;;TODAİE;Ankara-1991
3350;Kamu Yönetimi (Kavramlar-Sorunlar-Tartışmalar) - Göz. Geç. 2. Baskı;Prof. Hasan Hüseyin ÇEVİK;Seçkin Yayıncılık;Ankara-2012
3351;Kamu Yönetiminde Çağdaş Yaklaşımlar;Asım BALCI vd.;Seçkin Yayıncılık;Ankara-2008
3352;Kamu Yönetiminde Değişim ve Güncel Sorunlar;Prof.Dr. Eyyup Günay İŞBİR;TODAİE Yayın No:372;Ankara-2013
3353;Küreselleşme ve Kamu Yönetiminde Dönüşüm;Ahmet KESİK - Hasan CANPOLAT;Seçkin Yayıncılık;Ankara-2011
3354;Prof. Dr. Kurthan Fişek İçin Yönetim Üzerine - Devlet Yönetim Bilimi, Kamu Yön., Bür…;İpek Özkal SAYAN;Ankara Üniversitesi;Ankara-2010
3355;Türkiye Sorunlarına Çözüm Konferansı - III 21. Yüzyılda Türkiye;;Ankara Üniversitesi vd.;Ankara-2000
3356;Türkiye Sorunlarına Çözüm Konferansı - IV Cumhuriyetin Yüzüncü Yılında Temel Hed…;;Türk İdareciler Derneği;Ankara-2001
3357;Türkiye Sorunlarına Çözüm Konferansı - V Türkiye'nin Geleceği;;Türk İdareciler Derneği;Ankara-2003
3358;Yeni Kamu Yönetimi;Doç.Dr. Mehmet Akif ÖZER;Barış Yayınları;Ankara-2012
3359;Yerelleşme/Merkezileşme Tartışmaları - 9. Kamu Yönetimi Sempozyumu Bildiriler Kitabı;Ed. Selma Karatepe ve Diğ.;TODAİE;Ankara - 2015
3360;Yönetim Bilimine Giriş - Çağdaş Toplumlarda Kamu Yönetimi;Bernard GOURNAY;TODAİE;Ankara-1971
3361;Şeffaf ve Hesap Verilebilir Kamu Yönetimi Sempozyumu;TBMM;TBMM;Haz.12
3362;Parkınson's Law;C. Northcote PARKİNSON;Penguin Books;
3363;Kamu Yönetimi - Kuram, Siyasa, Uygulama (2. Baskı);Turgay ERGUN;TODAİE;Ankara - 2015
3364;Kamu Yönetim Temel Kanununa İlişkin Türkiye Kamu-Sen Raporu;;Türkiye Kamu-Sen;Ankara-2004
3365;Kamu Yönetim Temel Kanunu Tasarısına İlişkin Türkiye Kamu-Sen Raporu (ll);;Türkiye Kamu-Sen;Ankara-2003
3366;Kamu Yönetimi Sözlüğü (Fransızca ve İngilizce Karşılıklarıyla) - 3. Baskı;Ömer BOZKURT, Turgay ERGUN;TODAİE;Ankara-2008
3367;Türkiye ve Orta Doğu Amme İdaresi Enstitüsü 1952 (İng- ve Türkçe);;TODAİE;Ankara-2011
3368;İngiltere Kamu Yönetimi ve Kamu Personel Sistemi ;Devlet Personel Başkanlığı;Aren Reklam Tanıtım Dış Ticaret Ltd. Şti.;Ankara-2016
3369;Kamu Görevlileri El Kitabı;Prof.Dr.Doğan Canman,Prof.Dr.Yücel Ertekin;TODAİE;Ankara-2002
3370;Çin'in İkinci Uzun Yürüyüşü;Seriye SEZEN;TODAİE;Ankara-2009
3371;Türkiye İdare Tarihine Giriş;Prof.Dr. İlber ORTAYLI;Turhan Kitabevi;Ankara-2000
3372;Kamu Yönetiminde Bürokratik İşlemlerin Azaltılması II (1989-1990);;Başbakanlık;Ankara-1991
3373;Kamu Yönetiminde Yetki Genişliği - Bilimsel Toplantı;;Ankara Üni. / Kastamonu Valiliği;Kastamonu-2002
3374;TBMM'nin Kuruluşundan Günümüze Hükümetler;;Başbakanlık Personel ve Prensipler G.M.;Ankara-1998
3375;Kamu İdarelerinde Stratejik Planlama;Ahmet ARSLAN;Seçkin Yayıncılık;Ankara-2012
3376;18. Yüzyıldan 21. Yüzyıla Kamu Yönetiminde Reform;;TODAİE;Ankara-2009
3377;2009 Yılı Programı;Kalkınma Bakanlığı;DPT;Ankara-2008
3378;X. Kalkınma Planı (2014-2018) Ailenin ve Dinamik Nüfus Yap. Kor. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3379;X. Kalkınma Planı (2014-2018) Yerelde Kurumsal Kapasitenin Güçl. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3380;X. Kalkınma Planı (2014-2018) Üretimde Verimliliğin Artırılması Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3381;X. Kalkınma Planı (2014-2018) İş ve Yatırım Ortamının Geliş. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3382;X. Kalkınma Planı (2014-2018) Temel ve Mesleki Becerileri Geliş. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3383;X. Kalkınma Planı (2014-2018) Ailenin ve Dinamik Nüfus Yap. Kor. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3384;X. Kalkınma Planı (2014-2018) Nitelikli İnsan Gücü İçin Çekim Mer.Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3385;X. Kalkınma Planı (2014-2018) Yerelde Kurumsal Kapasitenin Güç. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3386;X. Kalkınma Planı (2014-2018) Kamu Alımları Yoluyla Tek. Gel. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3387;X. Kalkınma Planı (2014-2018) Rekabetçiliğ ve Sos. Uy. Gel. Kent. Dön. Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3388;X. Kalkınma Planı (2014-2018) Üretimde Verimliliğin Artırılması Programı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3389;X. Kalkınma Planı (2014-2018) İthalata olan Bağımlılığın Azaltılması Prog. Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3390;X. Kalkınma Planı (2014-2018) Kalkınma için Uluslararası İşbirliği Alt Yapısı Eylem Planı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3391;Onbirinci Kalkınma Planı (2019-2023) Özel İhtisas Komisyonları ve Çal. Grupları El Kitabı;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2017
3392;Onuncu Kalkınma Planı (2014-2018) Öncelikli Dönüşüm Programları Eylem Planları;Kalkınma Bakanlığı;Kalkınma Bakanlığı;Ankara-2015
3393;Dokuzuncu Kalkınma Planı 2007-2013 (53 Adet Değ. Konuda Özel İhtisas Kom. Rap.);;DPT;Ankara-2007
3394;Dokuzuncu Kalkınma Planı (2007-2013) 2009 Yılı Programı;;DPT;Ankara-2008
3395;Dokuzuncu Kalkınma Planı (2007-2013) 2010 Yılı Programı;;DPT;Ankara-2009
3396;Dokuzuncu Kalkınma Planı (2007-2013) 2011 Yılı Programı;;DPT;Ankara-2010
3397;Dokuzuncu Kalkınma Planı (2007-2013) 2012 Yılı Programı;;DPT;Ankara-2010
3398;İç Kontrol El Kitabı;;Çalışma ve Sosyal Güvenlik Bak.;Ankara-2013
3399;Kamuda Stratejik Planlama;Sait AŞGIN vd.;İçişleri Bakanlığı;Ankara-2006
3400;Kamu Kuruluşlarında Stratejik Planlama;Volkan ERTAN;;Ankara-2008
3401;Planlama Yönetimi (Türkiye'de APK Birimleri Uygulaması);Dr. Tayfur ÖZŞEN;İçişleri Bakanlığı;Ankara - 1987
3402;Kamu İç Denetçileri İçin Performans Denetimi Rehberi ;İç Denetim Koordinasyon Kurulu;İç Denetim Koordinasyon Kurulu;Ankara-2016
3403;Kamu İç Denetçileri İçin Performans Denetimi Rehberi Vaka Çalışmaları ;İç Denetim Koordinasyon Kurulu;İç Denetim Koordinasyon Kurulu;Ankara-2016
3404;Kamu İç Denetim Kalite Güvence ve Geliştirme Rehberi ;İç Denetim Koordinasyon Kurulu;İç Denetim Koordinasyon Kurulu;Ankara-2016
3405;İş Teftişi Uygulamaları Semineri ;TİSK;Matsa Basımevi;İstanbul-2014
3406;İç Kontrol Sistemi: Kamu İktisadi Teşebbüsleri İçin İç Kontrol Modeli Önerisi;Simay ERDOĞAN;DPT;Ankara-2009
3407;İş Teftişi Nedir? İş Müfettişi Kimdir?;;Çalışma ve Sosyal Güvenlik Bak.;
3408;Kamu İç Denetim Birim Yönergesi;;Maliye Bakanlığı;Ankara-2007
3409;Kamu İç Kontrol Standartları;;Maliye Bakanlığı;Ankara-2007
3410;Kamu İç Denetim Genel Raporu 2009;;İç Denetim Koordinasyon Kur.;Ankara-2010
3411;İç Kontrol Kurumsal Risk Yönetim Rehberi;Strateji Geliştirme Başkanlığı;Çalışma ve Sosyal Güvenlik Bak.;Ankara - 2014
3412;Denetim Standartları;ÇSGB;ÇSGB-SGK;2013/9
3413;Binyıl Kalkınma Hedefleri Raporu - Türkiye 2005;;DPT;Ankara-2005
3414;On Adımda Sonuç Odaklı İzleme ve Değerlendirme Sistemi;Jody Zall Kusek Ray C. Rist;Dünya bankası- DPT;Ankara 2010
3415;Türk Kamu Yönetiminde Kurullar - Geleneksel Yapılanmadan Kopuş;Seriye SEZEN;TODAİE;Ankara-2003
3416;Doğal Tekeller ve Düzenleyici Kurumlar;Şahin ARDIYOK;Rekabet Kurumu;Ankara-2002
3417;Çalışma ve Sosyal Güvenlik Bakanlığı Sosyal İş Müfettişlerinin İş Doyumu;Arif TEMİR;TODAİE;Ankara-2001
3418;Türkiye'de Denetimin Etkinlik ve Verimliliği;;Maliye ve Gümrük Bakanlığı;Ankara-1990
3419;Türkiye'de Kamu İktisadi Teşebbüslerinin Yapısı ve Zarar Nedenleri;Dündar SAĞLAM;Ankara İ.T.İ.A.;Ankara - 1980
3420;Türkiye'de Kamu İktisadi Teşekküllerinin Yönetimi ;İhsan KUNTBAY;TODAİE;Ankara - 1981
3421;Kamu Personel Rejimi - Statü Hukukundan Esnekliğe;Onur Ender ASLAN;TODAİE;Ankara-2005
3422;Kamu Personel Sisteminin Değerlendirilmesi Çalıştayı (21-23 Ekim 2016, Bursa);;Devlet Personel Başkanlığı;Ankara - 2017
3423;Kamu Personel Yönetiminden İnsan Kaynakları Yönetimine Geçiş;Gencay ŞAYLAN;Türkiye Ekon. ve Sos. Etüd. Vakfı;İstanbul-2000
3424;Mütalaalar Özel Bülteni;;Devlet Personel Başkanlığı;Ankara - 2015
